"Date","Duration","Distance","id"
"2019-07-27 00:00:00",30,4840.5668888092,386
"2018-11-25 00:00:00",21.3340015411377,2645.97609377631,41
"2020-02-15 00:00:00",42.1040000915527,4887.10539895674,41
"2020-12-23 00:00:00",36.3326644897461,4363.61469896901,41
"2021-02-19 00:00:00",84.4333343505859,8541.21574401855,41
"2018-12-04 00:00:00",110,8972.81893920898,45
"2019-01-29 00:00:00",22,1868.72316894531,45
"2021-01-02 00:00:00",113.733329772949,12458.3265686035,945
"2020-12-30 00:00:00",111.933334350586,11102.6979370117,51
"2019-01-15 00:00:00",64,5568.83432006836,386
"2019-11-03 00:00:00",13,1993.38441467285,386
"2020-06-20 00:00:00",16,1812.43894958496,1004
"2020-09-29 00:00:00",109.949996948242,9613.40362548828,41
"2020-12-20 00:00:00",114.366668701172,10273.5867462158,1875
"2019-03-30 00:00:00",110,9699.23435974121,39
"2020-12-05 00:00:00",103.550003051758,11169.9032897949,98
"2019-04-14 00:00:00",110,10247.1692504883,91
"2019-04-14 00:00:00",77,8156.91006469727,51
"2020-01-04 00:00:00",110,12021.3373718262,44
"2020-11-29 00:00:00",103.650001525879,9211.90728759766,1875
"2020-01-26 00:00:00",30,3512.26419067383,1171
"2021-02-27 00:00:00",106.099998474121,8782.08673095703,69
"2020-11-22 00:00:00",110.690673828125,10464.0480783922,945
"2021-01-02 00:00:00",113.733329772949,11326.5585632324,44
"2021-01-05 00:00:00",71.5166702270508,6537.98907470703,44
"2019-08-07 00:00:00",37,5210.05997467041,947
"2020-12-05 00:00:00",89.9833297729492,9038.39460754395,1005
"2019-05-05 00:00:00",110,9835.52857971191,39
"2020-09-06 00:00:00",93,6206.48880025461,69
"2018-12-21 00:00:00",110,13398.2663879395,213
"2018-11-17 00:00:00",110,10901.3775088096,386
"2019-01-22 00:00:00",110,11241.1375732422,386
"2019-02-02 00:00:00",100,11452.0061340332,409
"2019-01-12 00:00:00",110,11538.4162597656,38
"2019-11-03 00:00:00",68,7306.58953094482,946
"2019-08-24 00:00:00",18.033332824707,1376.32433176041,57
"2019-01-22 00:00:00",26,2805.04484939575,46
"2018-12-07 00:00:00",26,3023.56643676758,387
"2019-11-10 00:00:00",110,10491.6376190186,944
"2020-09-12 00:00:00",62.9000015258789,3493.79950714111,1903
"2019-05-18 00:00:00",112.085998535156,9385.91726859856,45
"2021-03-06 00:00:00",112.699996948242,5667.24794769287,1313
"2019-01-15 00:00:00",110,11083.3205871582,389
"2020-07-16 00:00:00",110,9358.9831237793,50
"2020-07-16 00:00:00",17.3166675567627,1168.93807220459,50
"2020-12-17 00:00:00",59.1666679382324,5359.81536960602,98
"2019-01-09 00:00:00",110,11231.0800704956,387
"2020-12-12 00:00:00",61.5833320617676,2474.32579231262,1903
"2020-06-23 00:00:00",12,2678.86946868896,57
"2018-11-04 00:00:00",25,2666.9573059082,213
"2018-12-07 00:00:00",84,10509.0169296265,44
"2020-03-07 00:00:00",25.0666675567627,1283.08110809326,44
"2020-03-07 00:00:00",96,9599.74282836914,44
"2019-01-12 00:00:00",85,10862.5323486328,387
"2020-11-22 00:00:00",75.5979995727539,7016.26681003337,944
"2019-09-19 00:00:00",110,9652.53746032715,45
"2021-03-13 00:00:00",109.116668701172,7995.44096374512,1875
"2018-11-04 00:00:00",110,10168.3263397217,50
"2019-01-09 00:00:00",26,1627.4513053894,57
"2020-06-29 00:00:00",17.6833324432373,1189.49626660347,510
"2020-06-29 00:00:00",83,8495.83474731445,510
"2018-10-28 00:00:00",104,10317.8101043701,46
"2019-01-06 00:00:00",37,3985.2247505188,46
"2019-12-15 00:00:00",110,9841.92411804199,91
"2019-07-27 00:00:00",80,8699.84043884277,51
"2020-09-26 00:00:00",108.143333435059,9244.23685722821,1005
"2021-02-06 00:00:00",21.673999786377,2565.56645951861,41
"2021-02-06 00:00:00",116.933334350586,12093.3961181641,1313
"2020-11-08 00:00:00",110.766670227051,9851.96025085449,96
"2020-10-03 00:00:00",106.183334350586,10461.7431030273,39
"2019-05-18 00:00:00",110,9187.90837097168,389
"2018-12-15 00:00:00",26,3382.77589035034,57
"2018-12-04 00:00:00",112.233329772949,11308.9005889893,54
"2019-04-21 00:00:00",76,7642.44805908203,54
"2020-07-19 00:00:00",22,3265.83144760132,510
"2020-12-17 00:00:00",83.8000030517578,8974.50335693359,213
"2020-07-08 00:00:00",16.4500007629395,1185.67778205872,103
"2020-07-08 00:00:00",84,7828.81855010986,103
"2020-12-23 00:00:00",111.216667175293,12251.5175476074,945
"2019-02-23 00:00:00",110,11269.7970428467,386
"2020-01-04 00:00:00",14,1965.47999572754,58
"2019-02-02 00:00:00",110,10847.2335205078,389
"2019-09-28 00:00:00",110,8291.42924499512,50
"2019-04-07 00:00:00",105,10231.1013469696,46
"2019-12-15 00:00:00",110,10934.3550109863,51
"2020-01-17 00:00:00",17.4833335876465,1277.5998134613,51
"2020-01-17 00:00:00",110,11802.9846343994,51
"2020-02-27 00:00:00",110,4329.7603597641,51
"2019-08-24 00:00:00",18.033332824707,1449.81711578369,386
"2019-08-24 00:00:00",41,4447.92861175537,386
"2019-10-19 00:00:00",110,10866.2179870605,386
"2019-08-07 00:00:00",86,8280.67763519287,41
"2019-12-15 00:00:00",22.2606678009033,2743.58563246543,41
"2018-12-21 00:00:00",110,12321.533996582,39
"2020-02-27 00:00:00",85,6923.80599117279,1171
"2019-07-27 00:00:00",110,10465.0927276611,943
"2019-08-31 00:00:00",76,7753.78562927246,213
"2020-06-16 00:00:00",110,11627.8710327148,213
"2020-07-05 00:00:00",110,12060.4078979492,213
"2019-03-09 00:00:00",25.2153339385986,2987.91102437229,51
"2019-09-19 00:00:00",5,1916.67098617554,44
"2020-10-13 00:00:00",7,728.285865506259,44
"2019-04-14 00:00:00",110,10383.9426269531,386
"2019-10-19 00:00:00",35,3941.97290039062,1004
"2020-12-12 00:00:00",113.233329772949,11024.7239837646,944
"2020-09-29 00:00:00",110.050003051758,9036.22988128662,39
"2020-07-05 00:00:00",110,10594.4598083496,50
"2020-12-05 00:00:00",67.1333312988281,4939.9232711792,69
"2019-10-15 00:00:00",22,2156.60973358154,56
"2020-07-02 00:00:00",17.2666664123535,1335.25549268723,213
"2020-07-02 00:00:00",92,9320.94079589844,213
"2019-08-18 00:00:00",64,5344.75991821289,947
"2019-08-18 00:00:00",17.4833335876465,1299.20711803436,947
"2019-01-29 00:00:00",110,13393.6304473877,213
"2019-11-24 00:00:00",33,3839.75612831116,46
"2019-07-21 00:00:00",64,5191.81980133057,42
"2020-02-27 00:00:00",110,2200.83162689209,1005
"2020-01-26 00:00:00",110,10759.2477722168,39
"2019-11-03 00:00:00",110,11912.7736053467,1003
"2021-01-11 00:00:00",113.395332336426,8803.52533227766,50
"2019-12-15 00:00:00",89,8971.2320098877,57
"2019-12-08 00:00:00",116.800003051758,9592.92762756348,91
"2019-12-12 00:00:00",110,10320.7442016602,945
"2020-06-16 00:00:00",80,8085.28530883789,51
"2019-11-07 00:00:00",110,10957.621887207,947
"2019-10-06 00:00:00",61,4843.17542266846,944
"2021-03-06 00:00:00",61.3499984741211,1935.20233750343,41
"2020-07-16 00:00:00",76,7087.60851287842,386
"2020-07-16 00:00:00",17.3166675567627,1266.74106097221,386
"2019-10-06 00:00:00",64,5462.25382995605,1004
"2020-06-20 00:00:00",110,11481.612487793,213
"2021-01-05 00:00:00",68.5666656494141,6267.91448783875,213
"2020-06-16 00:00:00",110,10584.1303253174,945
"2019-02-09 00:00:00",76,9488.09599304199,44
"2021-01-11 00:00:00",113.395332336426,10821.047949839,44
"2019-10-27 00:00:00",110,12954.8876190186,1005
"2020-02-23 00:00:00",110,8606.92749023437,50
"2019-10-19 00:00:00",99,9875.63299560547,103
"2019-02-09 00:00:00",110,11683.2771606445,386
"2020-01-26 00:00:00",110,9457.42370605469,1005
"2020-11-22 00:00:00",35.0926666259766,3483.83352278787,41
